"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City","Location"
"w1tu","Four Point Gold Restaurant (Tseung Kwan O)","Chiu Chow",4.8,953,"hong kong","Shop UG051i, UG/F, MCP Central, 8 Yan King Road, Tseung Kwan O,"
"uzyz","JM Sister Hot Pot Restaurant","Hong Kong",0.0,0,"hong kong","G/F, 7 Tso Kung Square, Tsuen Wan,"
"iem6","MAA4 LAT1 GANG","Hong Kong",4.9,171,"hong kong","Shop A1, G/F, Dao Shing Building, 43 Heung Wo Street, Tsuen Wan,"
"w0zc","Sum Yi Kitchen","Hong Kong",4.8,93,"hong kong","Shop 35, G/F, On Hong Building, 29-47 Tai Pa Street, Tsuen Wan,"
"nxzy","Thai Nine","Thai",4.8,62,"hong kong","Shop C, G/F & Cockloft, Tak Yan Building, 5 Tso Kung Square, Tsuen Wan,"
"lflz","Mui Dumpling Noodle (Tsuen Wan)","Dumpling",4.9,554,"hong kong","G/F, On Foo Building, 34 Lo Tak Court, Tsuen Wan,"
"ypzh","CocoHunt","Hong Kong",4.9,179,"hong kong","Shop 205-206, 2/F, Phase 1, Metro City, 1 Wan Hang Road, Tseung Kwan O,"
"mwfn","Beef Noodle Restaurant","Hong Kong",4.9,323,"hong kong","Ground Floor, 132 Sha Tsui Road, Tsuen Wan,"
"v9as","Istimewa Warung Indonesia","Indonesian",5.0,88,"hong kong","G/F, WINNING HEIGHTS, 5 FU WAH STREET, TSUEN WAN,"
"skuo","Pizza King (Tsuen Wan) [Extended Delivery]","Western",4.8,73,"hong kong","Shop B, G/F, Win Shing House, 9-12 Fu Yung Street, Tsuen Wan,"
"ropm","Yue Heung Chong","Hot Pot",4.9,122,"hong kong","Shop L, G/F, Winning Heights, 9 Fu Wah Street, Tsuen Wan,"
"boxe","Po Lam Cafe (Metro City)","Cha Chaan Teng",4.8,729,"hong kong","Shop G17-18, G/F, MCP Discovery, 8 Mau Yip Road, Tseung Kwan O,"
"tqvh","Endorphins (Tsuen Wan)","Dessert",0.0,0,"hong kong","Room 04, 17/F, Wah Chun Industrial Centre, 95 Chai Wan Kok Street, Tsuen Wan,"
"ik0x","Lan Je Sek Mo Cheung Fun","Hong Kong",4.9,35,"hong kong","Shop 40, G/F, Beverly Garden Shopping Centre, 1 Tong Ming Street, Tseung Kwan O,"
"cvbd","Tea 9 Star (Tsuen Wan)","Lemon Tea",4.9,56,"hong kong","Shop 6, G/F, Fortune Mansion, 10-18 Tsuen Hing Path, Tsuen Wan,"
"nosz","General Octopus","Asian",4.9,49,"hong kong","Portion A of Shop 4, G/F, On Foo Building, 31 Tsuen Hing Path, Tsuen Wan,"
"w5nd","Fengray","Hong Kong",4.8,488,"hong kong","Stall S-SK39, Sha Kok Market, G/F, Sha Kok Shopping Centre, Sha Kok Estate, Sha Tin,"
"w7au","Fish Soup Noodles Restaurant (Tsuen Wan)","Rice Noodles",4.7,348,"hong kong","G/F, On Fu Building, 26, 28 & 30 Lo Tak Court, Tsuen Wan,"
"w6pc","Fook Hing Restaurant (TKO)","Hong Kong",4.7,837,"hong kong","Shop M107, G/F, MCP Fresh, 8 Yan King Road, Tseung Kwan O,"
"v4wl","Shanghai Mei Mei One Pan Geun","Shanghainese",4.8,179,"hong kong","55 Heung Wo Street, Tsuen Wan,"
"jekg","Lai Garden Noodle","Cart Noodles",4.9,87,"hong kong","Shop 6, G/F, 41 Tai Pa Street, Tsuen Wan,"
"c3uo","HIKARI (Tsuen Wan)","Western",0.0,0,"hong kong","Flat B, G/F, Stage 15, Tak Yan Building, 21 Tai Pa Street, Tsuen Wan,"
"k6e5","Golden Elephant Thai Eatery (Tsuen Wan - Tai Pa Street)","Thai",4.7,409,"hong kong","G/F, On Hong Building 45 Tai Pa Street,Tsuen Wan,"
"mk4r","Tau Dong Dai Pai Dong","Cantonese",4.7,32,"hong kong","Shop 9, 1/F, Heung Che Street Market Cooked Food Centre, 8 Tso Kung Street, Tsuen Wan,"
"uqqy","Wow Charsiu (Tseung Kwan O)","Siu Mei",4.9,627,"hong kong","Shop 269, 2/F, Phase 1, Metro City, 1 Wan Hang Road, Tseung Kwan O,"
"a6ae","Miss Tira","Western",4.9,15,"hong kong","Shop A119, 1/F, Nan Fung Centre, 264-298 Castle Peak Road - Tsuen Wan, Tsuen Wan,"
"by0t","Yummy Ice Room","Cha Chaan Teng",4.9,1385,"hong kong","Shop 1, Ground Floor, Yung Ming Shopping Centre, Yung Ming Court, 5 Chi Shin Street, Tseung Kwan O,"
"gqkg","MAY CAFE","Cha Chaan Teng",4.8,773,"hong kong","Ground Floor, 63 Tai Pa Street, Tsuen Wan,"
"c143","Dim Sum World","Dim Sum ",4.7,29,"hong kong","Unit 109 & 110, 1/F, The Mills, 45 Pak Tin Par Street, Tsuen Wan,"
"v6zq","Parkview (Sha Tin)","Western",4.7,236,"hong kong","Shop 117, 1/F, New Town Plaza Phase 1, 18 Sha Tin Centre Street, Sha Tin,"
"vafo","Simple Delicious","Western",4.5,21,"hong kong","Portion A of Workshop 18, 10/F, Block B, Hi-Tech Industrial Centre, 491-501 Castle Peak Road - Tsuen Wan, Tsuen Wan,"
"v2bb","Eat East (The Lane)","Hong Kong",5.0,17,"hong kong","Shop 113, 1/F, The Lane, 15 Pui Shing Road, Tseung Kwan O,"
"c20h","A HAYA","Thai",4.8,27,"hong kong","Shop 344, Level 3, The LOHAS, 1 Lohas Park Road, Tseung Kwan O,"
"il1m","Lung Fung Canteen","Cha Chaan Teng",4.9,486,"hong kong","Shop 3, G/F, Thriving Industrial Centre, 26-38 Sha Tsui Road, Tsuen Wan,"
"w0gf","Helen Kitchen","Hong Kong",3.5,175,"hong kong","Shop CF26, 2/F, Heung Che Street Market, 8 Tso Kung Street, Tsuen Wan,"
"py6h","Tommy Yummy (LOHAS)","Thai",4.4,53,"hong kong","Shop 352A, 3/F, The LOHAS, 1 Lohas Park Road, Tseung Kwan O,"
"fj2k","Tsuen Mun Wai Sik 3Online CO.","Hong Kong",0.0,0,"hong kong","Room L1, 25/F, Block L, Phase 2, Superluck Industrial Centre, 57 Sha Tsui Road, Tsuen Wan,"
"gb2z","One Midtown G3","Western",0.0,0,"hong kong","Shop 3, G/F, One Midtown, 11 Hoi Shing Road, Tsuen Wan,"
"w9lo","Modern Majang Korean BBQ (Sha Tin)","Korean",4.7,622,"hong kong","Shop A311, 3/F, Phase 3, New Town Plaza, 18 Sha Tin Centre Street, Sha Tin,"
"wql3","Chubby Bento (Sha Tin)","Taiwanese",5.0,79,"hong kong","Shop 3B-3C, 2/F, Wai Wah Centre, 11-17 Sha Tin Centre Street, Sha Tin,"
"t7mm","Toku Sushi (Tsuen Wan)","Sushi",4.8,12,"hong kong","Toriyamana, Shop 1025-1026, 1/F, Discovery Park, 398 Castle Peak Road - Tsuen Wan, Tsuen Wan,"
"k265","San Tea (Discovery Park)","Bubble Tea",4.7,140,"hong kong","Shop 1064-1065, 1/F, D. Park, 398 Castle Peak Road, Tsuen Wan,"
"t6xc","Return Coffee Factory","International",4.5,268,"hong kong","Unit J, 26/F, Shield Industrial Centre, 84-92 Chai Wan Kok Street, Tsuen Wan,"
"chf8","Pasta & Croissant Cafe (Tsuen Wan)","Western",0.0,0,"hong kong","Shop D8, 22/F, Tsuen Tung Industrial Building, 38-40 Chai Wan Kok Street, Tsuen Wan,"
"tk6k","Dondonya (D Park)","Japanese",4.6,150,"hong kong","Shop 2046A, 2/F, D·Park, 398 Castle Peak Road - Tsuen Wan, Tsuen Wan,"
"fow9","Oikos Food","Hong Kong",0.0,0,"hong kong","Portion D2 of Unit D, 22/F, Tsuen Tung Factory Building, 38-40 Chai Wan Kok Street, Tsuen Wan,"
"y15h","Sun Man Kee","Chinese",4.9,10,"hong kong","Shop 2039-2040, 2/F, Discovery Park, 398 Castle Peak Road, Tsuen Wan,"
"xgpe","The 5B Private Corner","Western",0.0,0,"hong kong","Room B, 5/F, Tsuen Tung Factory Building, 38-40 Chai Wan Kok Street, Tsuen Wan,"
"hggu","MeGung Vietnam Restaurant (Tseung Kwan O)","Vietnamese",4.4,22,"hong kong","Shop 311, 3/F, The Lohas, 1 Lohas Park Road, Tseung Kwan O,"
"u19h","Tokenyo (LOHAS)","Korean",0.0,0,"hong kong","Shop 334, 3/F, The LOHAS, 1 Lohas Park Road, Tseung Kwan O,"
"m918","Tea.B (King Lam)","Bubble Tea",5.0,133,"hong kong","Shop 6, G/F, King Lam Shopping Centre, 38 Po Lam Road North, Po Lam, Tseung Kwan O,"
"t7ym","Kokoro Tokyo Mazesoba (Sha Tin)","Japanese",4.9,28,"hong kong","Shop 704, 7/F, Phase 1, New Town Plaza, 18-19 Sha Tin Centre Street, Sha Tin,"
"k4zf","Don Don Master (Sha Kok)","Japanese",4.9,24,"hong kong","Stall S-SK54, Sha Kok Market, G/F, Sha Kok Shopping Centre, Sha Kok Estate, 5 Sha Kok Street, Sha Tin,"
"kb6z","Lam Tei Chicken Pot","Hong Kong",0.0,0,"hong kong","Portion 3B, Unit D, 22/F, Tsuen Tung Factory Building, 38-40 Chai Wan Kok Street, Tsuen Wan,"
"qfbl","Takano Ramen (Shatin)","Japanese",4.9,53,"hong kong","Shop 167, 1/F, New Town Plaza, Phase 1, 18 Sha Tin Centre Street, Sha Tin,"
"zpki","Fresh Moon","HK Dessert",0.0,0,"hong kong","Shop A310, 3/F, Phase 3, New Town Plaza, 18 Sha Tin Centre Street, Sha Tin,"
"qg47","T-Wood Vietnamese Cuisine (Tseung Kwan O)","Vietnamese",4.8,99,"hong kong","Shop 311, 3/F, The Lohas, 1 Lohas Park Road, Tseung Kwan O,"
"aagg","Doffee","Sandwich",0.0,0,"hong kong","Room 917, 9/F, Wing Hing Industrial Building, 83-93 Chai Wan Kok Street, Tsuen Wan,"
"jy3b","Sichuan Master | Grill Fish & Chicken Pot (Tsuen Wan)","Sichuan",4.1,22,"hong kong","Shop 117, 1/F, CDW Building, 388 Castle Peak Road, Tsuen Wan,"
"v8xx","Italain Tomato Café (Tsuen Wan)","Japanese",4.2,132,"hong kong","shop 1028, Level 1, Discovery Park Shopping Centre, Tsuen Wan,"
"n4tu","Emperor Cinemas (Lohas)","Western",4.9,141,"hong kong","Shop 434, 4th Floor, The Lohas, No.1 Lohas Park Road, Tseung Kwan O, Sai Kung,"
"aqxc","Champagne Coffee (Tai Po)","Western",0.0,0,"hong kong","Flat/Rm D6, 22/F, Tsuen Tung Factiry Building, 38-40 Chai Wan Kok Street, Tseun Wan,"
"w8ih","The Salted Pig (Sha Tin)","Western",4.5,152,"hong kong","Shop No.702, 7/F, New Town Plaza Phase 1, 18 Sha Tin Centre Street, Sha Tin, N.T,"
"v5no","Toriyamana","Japanese",4.8,528,"hong kong","Shop 1025-1026, 1/F, Discovery Park, 398 Castle Peak Road (Tsuen Wan), Tsuen Wan,"
"utzi","Taste of Thai (CDW Building)","Thai",4.6,139,"hong kong","Shop 115, 1/F, CDW Building, 388 Castle Peak Road - Tsuen Wan, Tsuen Wan,"
"ghsz","Jo-U-San (Tseung Kwan O)","Sushi",0.0,0,"hong kong","Shop UG036, UG/F, MCP Central, 8 Yan King Road, Tseung Kwan O,"
"k0f2","Kyoto Shokudo (LOHAS)","Japanese",4.8,151,"hong kong","Shop 319, 3/F, The LOHAS, 1 Lohas Park Road, Tseung Kwan O,"
"vya4","ChaTraMue (Sha Tin)","Drinks",5.0,40,"hong kong","Shop A327, 3/F, Phase III, New Town Plaza, 2 Sha Tin Centre Street, Sha Tin,"
"zm08","Bentoya (The Mills)","Rice Bowl",4.6,73,"hong kong","Shop G13, G/F, The Mills, 45 Pak Tin Par Street, Tsuen Wan,"
"u3w0","Tak Yee Chicken Soup Noodles","Rice Noodles",4.8,22,"hong kong","Shop A3, G/F, Hi-Tech Industrial Centre, 5-21 Pak Tin Par Street, Tsuen Wan,"
"izlm","Coconut Chicken Specialist (Grand City Plaza)","Cha Chaan Teng",5.0,33,"hong kong","Shop 4, G/F, Grand City Plaza, 1-17 Sai Lau Kok Road, Tsuen Wan,"
"iz2s","Pizza King (Tsuen Wan)","Pizza",5.0,242,"hong kong","Shop B, G/F, Win Shing House, 9-12 Fu Yung Street, Tsuen Wan,"
"ewx2","Q Dim Sum","Hong Kong",4.9,249,"hong kong","Shop 5. G/F, Sand Martin House, Sha Kok Estate, 5 Sha Kok Street, Sha Tin,"
"jq6f","Budae Chick (Po Lam)","Korean",0.0,0,"hong kong","Shop UG051F, UG/F, MCP CENTRAL (Phase II), 8 Yan King Road, Po Lam,"
"yooi","Pizza e Pollo (Tsuen Wan)","Pizza",4.7,191,"hong kong","Shop CF18, G/F, Chai Wan Kok Cooked Food Centre, 4A Chai Wan Kok Street, Tsuen Wan,"
"gc51","Another Hound Cafe (New Town Plaza)","Thai",0.0,0,"hong kong","Shop 103A, 1/F, Phase 1, New Town Plaza, Sha Tin,"
"xabi","New Big Light (Tsuen Wan)","Hong Kong",4.7,322,"hong kong","Shop G14, G/F, The Mills, 45 Pak Tin Par Street, Tsuen Wan,"
"t3pp","Cafeholic (Sha Tin)","Western",4.8,698,"hong kong","Shop 63, 3/F, Hilton Plaza, 3-9 Sha Tin Centre Street, Sha Tin,"
"x0ix","Narmony Chinese Cuisine","Hong Kong",4.7,382,"hong kong","Shop 106, 1/F, CDW Place, CDW Building, 388 Castle Peak Road - Tsuen Wan, Tsuen Wan,"
"w5ns","Cha Fan","Taiwanese",4.6,1421,"hong kong","Shop 117, 1/F, CDW Place, CDW Building, 388 Castle Peak Road, Tsuen Wan,"
"hvsl","Spicy and Delicious (Tsuen Wan)","Sichuan",4.9,26,"hong kong","G/F, 32 Tso Kung Square, Tsuen Wan,"
"vfvg","Sushi Master (Sha Kok)","Sushi",4.9,352,"hong kong","Stall S-SK54, Sha Kok Market, G/F, Sha Kok Shopping Centre, Sha Kok Estate, 5 Sha Kok Street, Sha Tin,"
"s0dv","Oliver's Super Sandwiches (New Town Plaza)","Western",4.8,283,"hong kong","Shops A334 & A364, L3, Phase III, New Town Plaza, 2-8 Sha Tin Centre Street, Sha Tin,"
"gsn0","Xing Fu Tang (Tseung Kwan O) [Extended Delivery]","Bubble Tea",0.0,0,"hong kong","Shop W101B, 1/F, West Wing, TKO Gateway, 2 Sheung Ning Road, Tseung Kwan O,"
"vlc6","Chicken Factory (Belvedere Square)","Hainan chicken",4.8,484,"hong kong","Shop 12 -13, G/F, Belvedere Square Phase 3, No. 625 Castle Peak Road, Tsuen Wan,"
"xyek","KTS","Asian",4.8,576,"hong kong","Shop 46&47, G/F, Belvedere Square, Belvedere Garden Phase 3, 625 Castle Peak Road - Tsuen Wan, Tsuen Wan,"
"d8lf","The Sloth","Thai",4.8,304,"hong kong","Shop 115, 1/F, CDW Building, 388 Castle Peak Road - Tsuen Wan, Tsuen Wan,"
"ygbq","CHIU CHOW REN RESTAURANT","Chiu Chow",4.8,53,"hong kong","Shop 18-21, G/F, Block 2, On Ning Garden, Tseung Kwan O,"
"m0rf","Thai Food","Thai",4.9,338,"hong kong","Shop T-KL32, King Lam Market, G/F, King Lam Shopping Centre, 38 Po Lam Road North, Tseung Kwan O,"
"fowf","Obpa Chicken","Korean",4.9,469,"hong kong","Stall 10, King Lam Market, G/F, King Lam Shopping Centre, 38 Po Lam Road North, Tseung Kwan O,"
"der3","Dim Sum Gathering (Tsuen Wan)","Dim Sum ",4.8,1278,"hong kong","4/F, MILLION FORTUNE INDUSTRIAL CENTRE, 34-36 CHAI WAN KOK STREET, , TSUEN WAN, NEW TERRITORIES,"
"e8hw","All Day Coffee (THE LOHAS)","Coffee",4.9,34,"hong kong","Kiosk A01, Pop-up Zone A, 3/F, The Lohas, 1 Lohas Park Road, Tseung Kwan O,"
"b2as","Kee Hing Cafe","Cha Chaan Teng",4.9,496,"hong kong","Shop 1B-1D, G/F, Way Wah Centre, Sha Tin,"
"zjio","Sandaime (Discovery Park)","Japanese",4.9,200,"hong kong","Shop 1064-1065, Level 1, D. Park, 398 Castle Park Road, Tsuen Wan,"
"w5zu","Dai Viet PHO Vietnamese Restaurant","Pho",4.8,1649,"hong kong","SHOP 2, LEVEL 1, SHATIN PARK PHASE 1, 8-12 SHA KOK STREET, SHATIN,"
"j56k","Blissful Desserts (Tsuen Wan)","Dessert",4.2,12,"hong kong","Room D, 10/F, Wah Lik Industrial Centre, 459-469 Castle Peak Road - Tsuen Wan, Tsuen Wan,"
"yb87","Shanghai Dishes","Shanghainese",4.8,104,"hong kong","Shop 2039-2040, Level 2, Discovery Park Shopping Centre, 398 Castle Peak Road, Tsuen Wan,"
"b3ye","Piaget Cafe","Cha Chaan Teng",4.8,108,"hong kong","Shop A, G/F, Global Plaza, 1 Sha Tsui Road, Tsuen Wan,"
"a3i4","The Yell-Owl Cafe","Cha Chaan Teng",0.0,0,"hong kong","Shop 1023, 1/F, D.Park, 398 Castle Peak Road - Tsuen Wan, Tsuen Wan,"
"aine","Here Thai Market","Thai",3.9,12,"hong kong","Shop A216, 2/F, New Town Plaza Phase 3, 2-8 Sha Tin Centre Street, Sha Tin,"
"pjnu","Four Season Fun Fong (Sha Tin)","Chinese",4.4,518,"hong kong","Shop A363, 3rd Floor, New Town Plaza Phase 3, 2-8 Shatin Square Road, Sha Tin,"
"n8rt","Tasty Congee Restaurant","Cha Chaan Teng",4.7,195,"hong kong","Shop F, Ground Floor, 30 Tso Kung Square,  Cheung Tak Mansion,  Tsuen Wan,"
"emo8","Jade Leaf (Tseung Kwan O)","Vietnamese",4.8,1132,"hong kong","Shop No.311, Level 3, The Lohas, No. 1 Lohas Park Road, Tseung Kwan O, Sai Kung,"
"v3kt","test06","Hong Kong",0.0,0,"hong kong","660 Peng Chau, line 2"
"hx7w","Franky & Friends Cafe‧Restaurant","Hong Kong",4.3,20,"hong kong","3/F, Shatin Fun City, 7 Lek Yuen Street, Sha Tin,"
"v8zl","Little Luck Cafe","Western",4.8,3225,"hong kong","Shop G93B, G/F, Fortune City One, 1-2 Ngan Shing Street, Sha Tin,"
"v4ja","Wing Lei Beef Brisket Soup Restaurant (Shek Mun)","Noodles",4.4,257,"hong kong","Flat 30B, G/F, Kings Wing Plaza Phase 1 No.3 On Kwan Street, Shek Mun,"
"io3b","Mr. Cha Fan","Sichuan",4.7,966,"hong kong","Shop no.E139, 1/F, East Wing, TKO Gateway, Hau Tak Estate, Sheung Ning Road, Tseung Kawn O,"
"s9ly","BBQ Kingdom Restaurant","Siu Mei",4.8,2946,"hong kong","Shop 39, Riverside Garden, 20 Tai Chung Bridge Road, Sha Tin,"
"lpvg","This Noodle","Rice Noodles",4.7,15,"hong kong","Shop C02A, UG/F, Phase 1, Tsuen Wan Centre, 86 Tsuen King Circuit, Tsuen Wan,"
"w3mm","De Viet Son (Shatin)","Vietnamese",4.8,960,"hong kong","Shop 1, G/F, Lai Shing Garden, 1-7 Sha Tin Wai Road, Sha Tin,"
"biur","Mini Noodle Shop","Cart Noodles",4.8,227,"hong kong","Shop G38, G/F, Block E, Garden Rivera, 20 Tai Chung Kiu Road, Sha Tin,"
"a18o","Fortunate Noodles","Hong Kong",4.5,14,"hong kong","Shop 7, G/F, Phase 1, Belvedere Square, 530-590 Castle Peak Road, Tsuen Wan,"
"ham8","Blue Birds Portuguese","International",4.2,129,"hong kong","Shop 251-252, 2/F, Wo Che Plaza, 3 Tak Hau Street, Sha Tin,"
"js7s","K Chef Story (Sha Tin)","Korean",4.8,67,"hong kong","Shop 29A, 3/F, Sha Tin Centre, 2-16 Wang Pok Street, Sha Tin,"
"e5wb","Man Shan Taipei (East Point City)","Taiwanese",4.7,42,"hong kong","Shop 187A & 187B, Level 1, East Point City, 8 Chung Wa Road, Tseung Kwan O,"
"absj","Evershine","Cha Chaan Teng",0.0,0,"hong kong","Shop 32, 1/F, Garden Rivera, 20-30 Tai Chung Kiu Road, Sha Tin,"
"el1c","Deep House","Sushi",2.8,23,"hong kong","G/F, 31 Hang Hau Village, Tseung Kwan O,"
"n7gi","Baat Hei Chinese Noodle (Sha Tin)","Noodles",4.6,1067,"hong kong","Stall 20 & 21, Market Place, G/F, Yu Chui Shopping Centre, Yu Chui Court, 2 Ngau Pei Sha Street, Sha Tin,"
"v0zl","Y Pasta (Sha Tin Lucky Plaza)","Western",4.9,250,"hong kong","Flat / Room 3080, 3/F, Lucky Plaza, 1-15 Wang Pok Street, Sha Tin,"
"u0lz","Tiger Sugar (Shatin)","Bubble Tea",4.8,117,"hong kong","Shop No.31A, Level 3, ShaTin Plaza, 21-27 ShaTin Centre, Sha Tin,"
"w2jw","Grand Restaurant & Pub","Thai",4.3,857,"hong kong","25-26 HANG HOU VILLAGE, TSEUNG KWAN O,"
"d4fe","Mak Tin Cafe [Extended Delivery]","Hong Kong",0.0,0,"hong kong","Shop S1 & G, UG/F, Phase 1, Tsuen Wan Centre Shopping Arcade, Tsuen Wan,"
"bbnx","UURO Modern European (East Point City)","International",4.6,173,"hong kong","Shop 188, 1/F, East Point City, 8 Chung Wa Road, Tseung Kwan O,"
"v4ii","So Far So Good","Cha Chaan Teng",4.6,1054,"hong kong","Shop 12, G/F, Block A, Chuen Fai Centre, 9-11 Kon Pui Street, Sha Tin,"
"frsa","Hon Yat Wuk","Fried Chicken",4.7,60,"hong kong","Shop S46, UG/F, Tsuen Wan Centre, 87-105 Tsuen King Circuit, Tsuen Wan,"
"qhh0","Yuk Ching Dumpling","Dumpling",4.9,134,"hong kong","Shop 1, G/F, Shek Mun Market, Phase 2, Shek Mun Estate, 18 On Muk Street, Sha Tin,"
"boa6","Sky Nest","Cha Chaan Teng",4.7,20,"hong kong","Shop 210A, 2/F, Wo Che Plaza, 3 Tak Hau Street, Sha Tin,"
"plpz","Tsukada Shokudo (East Point City)","Japanese",4.6,389,"hong kong","Shop No. 181, 1st Floor, East Point City, 8 Chung Wa Road, Hang Hau, Tseung Kwan O,"
"x5ls","New Eastern Cart Noodle","Hong Kong",4.9,616,"hong kong","Shop No. SU28, G/F, Chi Wo House, Wo Che Estate, Sha Tin,"
"f9jq","Wing's Catering (Hang Hau)","Hong Kong",4.8,642,"hong kong","Shop 4-6, Ming Tak Shopping Centre, 10 Pui Shing Lane, Tseung Kwan O,"
"x2nt","Luk Kee (Wo Che)","Hong Kong",4.8,386,"hong kong","Shop No.18, Ground Floor, Hau Wo House, Wo Che Estate, 3 Tak Hau Street, Sha Tin( near the bus terminator),"
"h5lf","C for Chicken","Thai",4.9,276,"hong kong","Shop 8-9, 1/F, Block 2, Kwong Yuen Shopping Centre, 68 Siu Lek Yuen Road, Sha Tin,"
"bxzw","Let's Call Chicken (Hang Hau)","Taiwanese",0.0,0,"hong kong","Shop E139, 1/F, East Wing, TKO Gateway, Hau Tak Estate, 2 Sheung Ning Road, Tseung Kwan O,"
"imby","LUNA THAI","Thai",5.0,10,"hong kong","Shop 21, UG/F, Phase 2, Tsuen Wan Centre Shopping Arcade, 86 Tsuen King Circuit, Tsuen Wan,"
"peg8","Thai Tasty Reataurant (Hang Hau)","Thai",0.0,0,"hong kong","G/F, 4B Hang Hau Village, Hang Hau, Tseung Kwan O,"
"pvgg","Golden Tea House","Chinese",4.7,157,"hong kong","Shop B1, G/F, Marina Cove Shopping Centre, 380 Hiram's Highway, Sai Kung,"
"s1nv","Moon River","Hong Kong",4.9,504,"hong kong","G/F, Regal Riverside Hotel, 34-36 Tai Chung Kiu Road, Sha Tin,"
"v6y9","Tuk Tuk Thai","Thai",4.8,142,"hong kong","Stall S-KY36, Kwong Yuen Market, Level 5 Car Park Block 1, Kwong Yuen Estate, Sha Tin,"
"v3zi","SOYmart (Garden Rivera)","HK Dessert",5.0,2969,"hong kong","Shop 29, Block D, Garden Rivera, Sha Tin,"
"x8ut","Tai Wah Restaurant (Sha Tin)","Hong Kong",4.7,473,"hong kong","Shop 1A, G/F, Sha Tin Fun City, 7 Lek Yuen Street, Sha Tin,"
"k4e8","Sze Sun Cart Noodle","Cart Noodles",5.0,127,"hong kong","Shop 3, 1/F, Fu Yue House, Lek Yuen Estate, Sha Tin,"
"obiy","Hau Xing Yu Shredded Chicken (Sha Tin)","Shredded chicken",4.9,226,"hong kong","Stall 7-8, The Fresh One Market Shek Mun, G/F, Shek Mun Shopping Centre, 18 On Muk Street, Shek Mun, Sha Tin,"
"d0yl","Delivery Man (Sha Tin)","Japanese",4.9,1487,"hong kong","Waki Shokudo, G/F, 35 Garden Rivera, Sha Tin,"
"jj02","Red Tea (Sha Tin)","Cha Chaan Teng",4.9,750,"hong kong","Major Portion of Shop 50, 3/F, Sha Tin Plaza, 21-27 Sha Tin Centre Street, Sha Tin,"
"w2cj","Kam Wo Court Cafe (Sha Tin)","Cha Chaan Teng",4.4,1882,"hong kong","Shop G51-G55, G/F, City One Plaza, City One, Sha Tin, New Territories,"
"w5zk","Chong Qing Old Place","Sichuan",4.8,779,"hong kong","SU23, G/F, Hau Wo House, 6 Fung Shun Street, Wo Che Estate, Shatin, New Territories,"
"o7uy","Hsin Kuang Restaurant (Sha Tin)","Cantonese",4.6,157,"hong kong","Ground Floor & 1st Floor, Belair Gardens Commercial Complex, 52 Tai Chung Kiu Road, Sha Tin,"
"c2rk","The Leaf Kitchen (Sha Tin Kwong Yuen Estate)","Hong Kong",4.8,2562,"hong kong","Shop 12, G/F, Block 3, Kwong Yuen Shopping Centre, 68 Siu Lek Yuen Road, Sha Tin,"
"v9xt","The Sweet One (Sha Tin)","HK Dessert",4.9,1563,"hong kong","Shop 7B, 1/F, Shatin Plaza, Sha Tin,"
"m5bu","Lucky Congee (Sha Tin)","Congee",4.7,1051,"hong kong","Shop G88-89, G/F, Fortune City One, 1-2 Ngan Shing Street, Sha Tin,"
"b1kb","GASTROBOX","Hong Kong",0.0,0,"hong kong","Shop B6, G/F, Marina Cove Shopping Centre, Sai Kung,"
"x8hc","Soup Plus (Shatin)","Hong Kong",4.9,963,"hong kong","Rm: 218-219, 3/F, Chi Wo House, Wo Che Estate, Shatin.,"
"dgy8","Coffee Break (Tseung Kwan O)","Western",0.0,0,"hong kong","Shop E169-E170, 1/F, East Wing, TKO Gateway, 2 Sheung Ning Road, Tseung Kwan O,"
"bh74","Hop Hing Coffee Noodle","Hong Kong",0.0,0,"hong kong","Shop 15, G/F, Fu Ning Garden, 25 Po Ning Road, Tseung Kwan O,"
"auky","Man Kee Mun Cafe","Cha Chaan Teng",4.2,278,"hong kong","Stall S-KY 37, Level 5 Car Park Block 1, Kwong Yuen Market, Kwong Yuen Estate, Sha Tin,"
"w0jw","Adventist Restaurant","Cha Chaan Teng",4.9,48,"hong kong","6/F, Main Building, Adventist Hospital, 199 Tsuen King Circuit, Tsuen Wan,"
"f3tb","Cafe De Man Kee (Belvedere Garden)","Cha Chaan Teng",0.0,0,"hong kong","Shop 6A & 6B, G/F, Belvedere Square, Belvedere Garden Phrase 1, 530-590 Castle Peak Road, Tsuen Wan,"
"ytbs","Tin Tin Vegetarian Cart Noodle (Shatin)","Hong Kong",0.0,0,"hong kong","Shop 31A, 3/F, Shatin Plaza, 21-27 Sha Tin Centre Street, Sha Tin,"
"ff82","Pai Tau Restaurant","Cha Chaan Teng",4.7,305,"hong kong","Ground Floor, No.15 Pai Tau Village, Sha Tin,"
"v6ix","Tasty Diner","Hong Kong",5.0,232,"hong kong","Shop 21, G/F, Block B, Chuen Fai Centre, 9-11 Kong Pui Street, Sha Tin,"
"w3qb","Taste House","Cha Chaan Teng",4.7,1097,"hong kong","SHOP 13, LEVEL 1, GREEN LEAVES GARDEN, 15-17 YUEN CHAU KOK ROAD, SHA TIN,"
"v2yt","CAFE 2.0 (Discovery Park)","Cha Chaan Teng",4.7,871,"hong kong","Shop 2030, 2/F, Discovery Park, 398 Castle Peak Road, Tsuen Wan,"
